gutenberg-1400	And I ain’t a master-mind
gutenberg-1400	I wish it was only me that got put out, Pip
gutenberg-1400	I wish there warn’t no Tickler for you, old chap
gutenberg-1400	I wish I could take it all on myself
gutenberg-1400	but this is the up-and-down-and-straight on it, Pip, and I hope you’ll overlook shortcomings
gutenberg-1400	I hope Uncle Pumblechook’s mare mayn’t have set a forefoot on a piece o’ ice, and gone down
gutenberg-1400	Here comes the mare
gutenberg-1400	ringing like a peal of bells
gutenberg-1400	if this boy ain’t grateful this night, he never will be
gutenberg-1400	It’s only to be hoped
gutenberg-1400	that he won’t be Pompeyed
gutenberg-1400	But I have my fears
gutenberg-1400	She ain’t in that line, Mum
gutenberg-1400	She knows better
gutenberg-1400	What are you staring at
gutenberg-1400	Is the house afire
gutenberg-1400	Which some individual
gutenberg-1400	And she is a she, I suppose
gutenberg-1400	Unless you call Miss Havisham a he
gutenberg-1400	And I doubt if even you’ll go so far as that
gutenberg-1400	Miss Havisham, up town
gutenberg-1400	Is there any Miss Havisham down town
gutenberg-1400	She wants this boy to go and play there
gutenberg-1400	And of course he’s going
gutenberg-1400	And he had better play there
gutenberg-1400	or I’ll work him
gutenberg-1400	Well to be sure
gutenberg-1400	I wonder how she come to know Pip
gutenberg-1400	Who said she knew him
gutenberg-1400	mentioned that she wanted him to go and play there
gutenberg-1400	And couldn’t she ask Uncle Pumblechook if he knew of a boy to go and play there
gutenberg-1400	And couldn’t she then ask Uncle Pumblechook if he knew of a boy to go and play there
gutenberg-1400	And couldn’t Uncle Pumblechook, being always considerate and thoughtful for us—though you may not think it, Joseph
gutenberg-1400	then mention this boy, standing Prancing here
gutenberg-1400	that I have for ever been a willing slave to
gutenberg-1400	Now Joseph, you know the case
gutenberg-1400	you do not yet—though you may not think it—know the case
gutenberg-1400	You may consider that you do, but you do _not_, Joseph
gutenberg-1400	And Lor-a-mussy me
gutenberg-1400	Boy, be forever grateful to all friends, but especially unto them which brought you up by hand
gutenberg-1400	God bless you, Pip, old chap
gutenberg-1400	Seven times nine, boy
gutenberg-1400	This is Pip, is it
gutenberg-1400	come in, Pip
gutenberg-1400	Did you wish to see Miss Havisham
gutenberg-1400	If Miss Havisham wished to see me
gutenberg-1400	but you see she don’t
gutenberg-1400	Let your behaviour here be a credit unto them which brought you up by hand
gutenberg-1400	You could drink without hurt all the strong beer that’s brewed there now, boy
gutenberg-1400	I should think I could, miss
gutenberg-1400	Better not try to brew beer there now, or it would turn out sour, boy
gutenberg-1400	don’t you think so
gutenberg-1400	It looks like it, miss
gutenberg-1400	Not that anybody means to try
gutenberg-1400	for that’s all done with, and the place will stand as idle as it is till it falls
gutenberg-1400	As to strong beer, there’s enough of it in the cellars already, to drown the Manor House
gutenberg-1400	Is that the name of this house, miss
gutenberg-1400	One of its names, boy
gutenberg-1400	It has more than one, then, miss
gutenberg-1400	Its other name was Satis
gutenberg-1400	which is Greek, or Latin, or Hebrew, or all three—or all one to me—for enough
gutenberg-1400	that’s a curious name, miss
gutenberg-1400	but it meant more than it said
gutenberg-1400	It meant, when it was given, that whoever had this house could want nothing else
gutenberg-1400	They must have been easily satisfied in those days, I should think
gutenberg-1400	But don’t loiter, boy
gutenberg-1400	After you, miss
gutenberg-1400	Don’t be ridiculous, boy
gutenberg-1400	I am not going in
gutenberg-1400	Who is it
gutenberg-1400	Pumblechook’s boy, ma’am
gutenberg-1400	let me look at you
gutenberg-1400	Look at me
gutenberg-1400	You are not afraid of a woman who has never seen the sun since you were born
gutenberg-1400	Do you know what I touch here
gutenberg-1400	What do I touch
gutenberg-1400	I am tired
gutenberg-1400	I want diversion, and I have done with men and women
gutenberg-1400	I sometimes have sick fancies
gutenberg-1400	and I have a sick fancy that I want to see some play
gutenberg-1400	play, play, play
gutenberg-1400	Are you sullen and obstinate
gutenberg-1400	No, ma’am, I am very sorry for you, and very sorry I can’t play just now
gutenberg-1400	but it’s so new here, and so strange, and so fine,—and melancholy
gutenberg-1400	So new to him
gutenberg-1400	so old to me
gutenberg-1400	so strange to him, so familiar to me
gutenberg-1400	so melancholy to both of us
gutenberg-1400	You can do that
gutenberg-1400	Your own, one day, my dear, and you will use it well
gutenberg-1400	Let me see you play cards with this boy
gutenberg-1400	With this boy
gutenberg-1400	Why, he is a common labouring-boy
gutenberg-1400	You can break his heart
gutenberg-1400	What do you play, boy
gutenberg-1400	Nothing but beggar my neighbour, miss
gutenberg-1400	He calls the knaves Jacks, this boy
gutenberg-1400	And what coarse hands he has
gutenberg-1400	And what thick boots
gutenberg-1400	You say nothing of her
gutenberg-1400	She says many hard things of you, but you say nothing of her
gutenberg-1400	What do you think of her
gutenberg-1400	I don’t like to say
gutenberg-1400	Tell me in my ear
gutenberg-1400	I think she is very proud
gutenberg-1400	I think she is very pretty
gutenberg-1400	I think she is very insulting
gutenberg-1400	I think I should like to go home
gutenberg-1400	And never see her again, though she is so pretty
gutenberg-1400	You shall go soon
gutenberg-1400	Play the game out
gutenberg-1400	When shall I have you here again
gutenberg-1400	Let me think
gutenberg-1400	I know nothing of days of the week
gutenberg-1400	I know nothing of weeks of the year
gutenberg-1400	Come again after six days
gutenberg-1400	Estella, take him down
gutenberg-1400	Let him have something to eat, and let him roam and look about him while he eats
gutenberg-1400	You are to wait here, you boy
gutenberg-1400	Why don’t you cry
gutenberg-1400	Because I don’t want to
gutenberg-1400	You have been crying till you are half blind, and you are near crying again now
gutenberg-1400	How did you get on up town
gutenberg-1400	Pretty well, sir
gutenberg-1400	Pretty well is no answer
gutenberg-1400	Tell us what you mean by pretty well, boy
gutenberg-1400	I mean pretty well
gutenberg-1400	Don’t lose your temper
gutenberg-1400	Leave this lad to me, ma’am
gutenberg-1400	leave this lad to me
gutenberg-1400	First (to get our thoughts in order): Forty-three pence
gutenberg-1400	Four Hundred Pound
gutenberg-1400	twelve pence make one shilling
gutenberg-1400	forty pence make three and fourpence
gutenberg-1400	How much is forty-three pence
gutenberg-1400	Is forty-three pence seven and sixpence three fardens, for instance
gutenberg-1400	What like is Miss Havisham
gutenberg-1400	Very tall and dark
gutenberg-1400	Is she, uncle
gutenberg-1400	This is the way to have him
gutenberg-1400	We are beginning to hold our own, I think, Mum
gutenberg-1400	I am sure, uncle
gutenberg-1400	I wish you had him always
gutenberg-1400	you know so well how to deal with him
gutenberg-1400	What was she a-doing of, when you went in today
gutenberg-1400	She was sitting
gutenberg-1400	in a black velvet coach
gutenberg-1400	And we all had cake and wine on gold plates
gutenberg-1400	And I got up behind the coach to eat mine, because she told me to
gutenberg-1400	Was anybody else there
gutenberg-1400	Large or small
gutenberg-1400	And they fought for veal-cutlets out of a silver basket
gutenberg-1400	Where _was_ this coach, in the name of gracious
gutenberg-1400	In Miss Havisham’s room
gutenberg-1400	But there weren’t any horses to it
gutenberg-1400	Can this be possible, uncle
gutenberg-1400	What can the boy mean
gutenberg-1400	I’ll tell you, Mum
gutenberg-1400	My opinion is, it’s a sedan-chair
gutenberg-1400	She’s flighty, you know,—very flighty,—quite flighty enough to pass her days in a sedan-chair
gutenberg-1400	Did you ever see her in it, uncle
gutenberg-1400	How could I
gutenberg-1400	when I never see her in my life
gutenberg-1400	Never clapped eyes upon her
gutenberg-1400	And yet you have spoken to her
gutenberg-1400	Why, don’t you know
gutenberg-1400	Don’t say you don’t know _that_, Mum
gutenberg-1400	Howsever, the boy went there to play
gutenberg-1400	What did you play at, boy
gutenberg-1400	We played with flags
gutenberg-1400	And then we all waved our swords and hurrahed
gutenberg-1400	Where did you get swords from
gutenberg-1400	Out of a cupboard
gutenberg-1400	And I saw pistols in it,—and jam,—and pills
gutenberg-1400	And there was no daylight in the room, but it was all lighted up with candles
gutenberg-1400	That’s true, Mum
gutenberg-1400	That’s the state of the case, for that much I’ve seen myself
gutenberg-1400	If a fool’s head can’t express better opinions than that
gutenberg-1400	and you have got any work to do, you had better go and do it
gutenberg-1400	Before the fire goes out, Joe, I should like to tell you something
gutenberg-1400	Should you, Pip
gutenberg-1400	Then tell us
gutenberg-1400	What is it, Pip
gutenberg-1400	you remember all that about Miss Havisham’s
gutenberg-1400	It’s a terrible thing, Joe
gutenberg-1400	it ain’t true
gutenberg-1400	What are you telling of, Pip
gutenberg-1400	You don’t mean to say it’s
gutenberg-1400	Yes I do
gutenberg-1400	it’s lies, Joe
gutenberg-1400	But not all of it
gutenberg-1400	Why sure you don’t mean to say, Pip, that there was no black welwet co—eh
gutenberg-1400	But at least there was dogs, Pip
gutenberg-1400	if there warn’t no weal-cutlets, at least there was dogs
gutenberg-1400	No, Joe, there was nothing at all of the kind
gutenberg-1400	This won’t do, old fellow
gutenberg-1400	Where do you expect to go to
gutenberg-1400	It’s terrible, Joe
gutenberg-1400	What possessed you
gutenberg-1400	I don’t know what possessed me, Joe
gutenberg-1400	but I wish you hadn’t taught me to call Knaves at cards Jacks
gutenberg-1400	and I wish my boots weren’t so thick nor my hands so coarse
gutenberg-1400	There’s one thing you may be sure of, Pip
gutenberg-1400	namely, that lies is lies
gutenberg-1400	Don’t you tell no more of ’em, Pip
gutenberg-1400	That_ ain’t the way to get out of being common, old chap
gutenberg-1400	And as to being common, I don’t make it out at all clear
gutenberg-1400	You are oncommon in some things
gutenberg-1400	You’re oncommon small
gutenberg-1400	Likewise you’re a oncommon scholar
gutenberg-1400	No, I am ignorant and backward, Joe
gutenberg-1400	Why, see what a letter you wrote last night
gutenberg-1400	Wrote in print even
gutenberg-1400	I’ve seen letters—Ah
gutenberg-1400	and from gentlefolks
gutenberg-1400	that I’ll swear weren’t wrote in print
gutenberg-1400	I have learnt next to nothing, Joe
gutenberg-1400	You think much of me
gutenberg-1400	It’s only that
gutenberg-1400	and begun at A too, and worked his way to Z
gutenberg-1400	And _I_ know what that is to do, though I can’t say I’ve exactly done it
gutenberg-1400	Whether common ones as to callings and earnings
gutenberg-1400	I’m sorry there weren’t a flag, Pip
gutenberg-1400	and that’s a thing not to be thought of as being done intentional
gutenberg-1400	Lookee here, Pip, at what is said to you by a true friend
gutenberg-1400	Which this to you the true friend say
gutenberg-1400	So don’t tell no more on ’em, Pip, and live well and die happy
gutenberg-1400	You are not angry with me, Joe
gutenberg-1400	No, old chap
gutenberg-1400	That’s all, old chap, and don’t never do it no more
gutenberg-1400	used to do
gutenberg-1400	Halloa, Pip, old chap
gutenberg-1400	No, thank you, sir
gutenberg-1400	You was saying
gutenberg-1400	that you was a blacksmith
gutenberg-1400	I said it, you know
gutenberg-1400	What’ll you drink, Mr
gutenberg-1400	You didn’t mention your name, by the bye
gutenberg-1400	At my expense
gutenberg-1400	To top up with
gutenberg-1400	but once and away, and on a Saturday night too
gutenberg-1400	Put a name to it, Mr
gutenberg-1400	I wouldn’t wish to be stiff company
gutenberg-1400	And will the other gentleman originate a sentiment
gutenberg-1400	This other gentleman
gutenberg-1400	is a gentleman that you would like to hear give it out
gutenberg-1400	Our clerk at church
gutenberg-1400	The lonely church, right out on the marshes, with graves round it
gutenberg-1400	I am not acquainted with this country, gentlemen, but it seems a solitary country towards the river
gutenberg-1400	Most marshes is solitary
gutenberg-1400	No doubt, no doubt
gutenberg-1400	Do you find any gypsies, now, or tramps, or vagrants of any sort, out there
gutenberg-1400	none but a runaway convict now and then
gutenberg-1400	And we don’t find _them_, easy
gutenberg-1400	Seems you have been out after such
gutenberg-1400	Not that we wanted to take them, you understand
gutenberg-1400	we went out as lookers on
gutenberg-1400	me, and Mr
gutenberg-1400	Wopsle, and Pip
gutenberg-1400	Didn’t us, Pip
gutenberg-1400	He’s a likely young parcel of bones that
gutenberg-1400	What is it you call him
gutenberg-1400	No, not christened Pip
gutenberg-1400	it’s a kind of family name what he gave himself when a infant, and is called by
gutenberg-1400	Son of yours
gutenberg-1400	No, he ain’t
gutenberg-1400	he is not—no, not to deceive you, he is _not_—my nevvy
gutenberg-1400	What the Blue Blazes is he
gutenberg-1400	as the poet says
gutenberg-1400	Stop half a moment, Mr
gutenberg-1400	A bad un, I’ll be bound
gutenberg-1400	or he wouldn’t have given it to the boy
gutenberg-1400	Let’s look at it
gutenberg-1400	But what’s this
gutenberg-1400	Two One-Pound notes
gutenberg-1400	You are to come this way to-day
gutenberg-1400	You are to go and stand there boy, till you are wanted
gutenberg-1400	Poor dear soul
gutenberg-1400	Nobody’s enemy but his own
gutenberg-1400	It would be much more commendable to be somebody else’s enemy
gutenberg-1400	far more natural
gutenberg-1400	we are to love our neighbour
gutenberg-1400	if a man is not his own neighbour, who is
gutenberg-1400	he is so very strange
gutenberg-1400	says he, ‘Camilla, what can it signify so long as the poor bereaved little things are in black
gutenberg-1400	So like Matthew
gutenberg-1400	Good points in him, good points in him
gutenberg-1400	Heaven forbid I should deny good points in him
gutenberg-1400	but he never had, and he never will have, any sense of the proprieties
gutenberg-1400	You know I was obliged
gutenberg-1400	I was obliged to be firm
gutenberg-1400	I said, ‘It WILL NOT DO, for the credit of the family
gutenberg-1400	I told him that, without deep trimmings, the family was disgraced
gutenberg-1400	I cried about it from breakfast till dinner
gutenberg-1400	I injured my digestion
gutenberg-1400	He_ paid for them, did he not
gutenberg-1400	It’s not the question, my dear child, who paid for them
gutenberg-1400	I_ bought them
gutenberg-1400	And I shall often think of that with peace, when I wake up in the night
gutenberg-1400	Well I am sure
gutenberg-1400	Was there ever such a fancy
gutenberg-1400	Am I pretty
gutenberg-158	Poor Miss Taylor
gutenberg-158	I wish she were here again
gutenberg-158	What a pity it is that Mr
gutenberg-158	Weston ever thought of her
gutenberg-158	I cannot agree with you, papa
gutenberg-158	you know I cannot
gutenberg-158	Weston is such a good-humoured, pleasant, excellent man, that he thoroughly deserves a good wife
gutenberg-158	A house of her own
gutenberg-158	But where is the advantage of a house of her own
gutenberg-158	This is three times as large
gutenberg-158	And you have never any odd humours, my dear
gutenberg-158	How often we shall be going to see them, and they coming to see us
gutenberg-158	We shall be always meeting
gutenberg-158	We_ must begin
gutenberg-158	we must go and pay wedding visit very soon
gutenberg-158	My dear, how am I to get so far
gutenberg-158	Randalls is such a distance
gutenberg-158	I could not walk half so far
gutenberg-158	No, papa, nobody thought of your walking
gutenberg-158	We must go in the carriage, to be sure
gutenberg-158	But James will not like to put the horses to for such a little way
gutenberg-158	and where are the poor horses to be while we are paying our visit
gutenberg-158	They are to be put into Mr
gutenberg-158	Weston’s stable, papa
gutenberg-158	You know we have settled all that already
gutenberg-158	We talked it all over with Mr
gutenberg-158	Weston last night
gutenberg-158	I only doubt whether he will ever take us anywhere else
gutenberg-158	That was your doing, papa
gutenberg-158	You got Hannah that good place
gutenberg-158	Nobody thought of Hannah till you mentioned her—James is so obliged to you
gutenberg-158	I am very glad I did think of her
gutenberg-158	It was very lucky, for I would not have had poor James think himself slighted upon any account
gutenberg-158	and I am sure she will make a very good servant: she is a civil, pretty-spoken girl
gutenberg-158	I have a great opinion of her
gutenberg-158	Whenever I see her, she always curtseys and asks me how I do, in a very pretty manner
gutenberg-158	I am sure she will be an excellent servant
gutenberg-158	Whenever James goes over to see his daughter, you know, she will be hearing of us
gutenberg-158	He will be able to tell her how we all are
gutenberg-158	It is very kind of you, Mr
gutenberg-158	Knightley, to come out at this late hour to call upon us
gutenberg-158	I am afraid you must have had a shocking walk
gutenberg-158	Not at all, sir
gutenberg-158	It is a beautiful moonlight night
gutenberg-158	and so mild that I must draw back from your great fire
gutenberg-158	But you must have found it very damp and dirty
gutenberg-158	I wish you may not catch cold
gutenberg-158	Look at my shoes
gutenberg-158	Not a speck on them
gutenberg-158	that is quite surprising, for we have had a vast deal of rain here
gutenberg-158	It rained dreadfully hard for half an hour while we were at breakfast
gutenberg-158	I wanted them to put off the wedding
gutenberg-158	By the bye—I have not wished you joy
gutenberg-158	but I hope it all went off tolerably well
gutenberg-158	How did you all behave
gutenberg-158	Who cried most
gutenberg-158	Tis a sad business
gutenberg-158	and Miss Woodhouse, if you please
gutenberg-158	but I cannot possibly say ‘poor Miss Taylor
gutenberg-158	I have a great regard for you and Emma
gutenberg-158	but when it comes to the question of dependence or independence
gutenberg-158	At any rate, it must be better to have only one to please than two
gutenberg-158	Especially when _one_ of those two is such a fanciful, troublesome creature
gutenberg-158	I believe it is very true, my dear, indeed
gutenberg-158	I am afraid I am sometimes very fanciful and troublesome
gutenberg-158	My dearest papa
gutenberg-158	You do not think I could mean _you_, or suppose Mr
gutenberg-158	Knightley to mean _you
gutenberg-158	What a horrible idea
gutenberg-158	I meant only myself
gutenberg-158	Knightley loves to find fault with me, you know—in a joke—it is all a joke
gutenberg-158	We always say what we like to one another
gutenberg-158	Emma knows I never flatter her
gutenberg-158	but I meant no reflection on any body
gutenberg-158	Miss Taylor has been used to have two persons to please
gutenberg-158	she will now have but one
gutenberg-158	The chances are that she must be a gainer
gutenberg-158	you want to hear about the wedding
gutenberg-158	and I shall be happy to tell you, for we all behaved charmingly
gutenberg-158	Dear Emma bears every thing so well
gutenberg-158	It is impossible that Emma should not miss such a companion
gutenberg-158	We should not like her so well as we do, sir, if we could suppose it
gutenberg-158	but she knows how much the marriage is to Miss Taylor’s advantage
gutenberg-158	Every friend of Miss Taylor must be glad to have her so happily married
gutenberg-158	And you have forgotten one matter of joy to me
gutenberg-158	and a very considerable one—that I made the match myself
gutenberg-158	I made the match, you know, four years ago
gutenberg-158	and to have it take place, and be proved in the right, when so many people said Mr
gutenberg-158	Weston would never marry again, may comfort me for any thing
gutenberg-158	Pray do not make any more matches
gutenberg-158	I promise you to make none for myself, papa
gutenberg-158	but I must, indeed, for other people
gutenberg-158	It is the greatest amusement in the world
gutenberg-158	And after such success, you know
gutenberg-158	Every body said that Mr
gutenberg-158	Weston would never marry again
gutenberg-158	Oh dear, no
gutenberg-158	Weston need not spend a single evening in the year alone if he did not like it
gutenberg-158	Weston certainly would never marry again
gutenberg-158	All manner of solemn nonsense was talked on the subject, but I believed none of it
gutenberg-158	I planned the match from that hour
gutenberg-158	I do not understand what you mean by ‘success
gutenberg-158	Success supposes endeavour
gutenberg-158	A worthy employment for a young lady’s mind
gutenberg-158	Where is your merit
gutenberg-158	What are you proud of
gutenberg-158	You made a lucky guess
gutenberg-158	and _that_ is all that can be said
gutenberg-158	And have you never known the pleasure and triumph of a lucky guess
gutenberg-158	I pity you
gutenberg-158	I thought you cleverer—for, depend upon it a lucky guess is never merely luck
gutenberg-158	There is always some talent in it
gutenberg-158	You have drawn two pretty pictures
gutenberg-158	but I think there may be a third—a something between the do-nothing and the do-all
gutenberg-158	If I had not promoted Mr
gutenberg-158	I think you must know Hartfield enough to comprehend that
gutenberg-158	You are more likely to have done harm to yourself, than good to them, by interference
gutenberg-158	Emma never thinks of herself, if she can do good to others
gutenberg-158	But, my dear, pray do not make any more matches
gutenberg-158	they are silly things, and break up one’s family circle grievously
gutenberg-158	Only one more, papa
gutenberg-158	only for Mr
gutenberg-158	You like Mr
gutenberg-158	Elton, papa,—I must look about for a wife for him
gutenberg-158	I think very well of Mr
gutenberg-158	Elton, and this is the only way I have of doing him a service
gutenberg-158	That will be a much better thing
gutenberg-158	Knightley will be so kind as to meet him
gutenberg-158	With a great deal of pleasure, sir, at any time
gutenberg-158	and I agree with you entirely, that it will be a much better thing
gutenberg-158	Depend upon it, a man of six or seven-and-twenty can take care of himself
gutenberg-158	I suppose you have heard of the handsome letter Mr
gutenberg-158	Frank Churchill has written to Mrs
gutenberg-158	I understand it was a very handsome letter, indeed
gutenberg-158	Woodhouse told me of it
gutenberg-158	Woodhouse saw the letter, and he says he never saw such a handsome letter in his life
gutenberg-158	Ah, poor Miss Taylor
gutenberg-158	She would be very glad to stay
gutenberg-158	Bates, let me propose your venturing on one of these eggs
gutenberg-158	An egg boiled very soft is not unwholesome
gutenberg-158	Serle understands boiling an egg better than any body
gutenberg-158	I would not recommend an egg boiled by any body else
gutenberg-158	Miss Bates, let Emma help you to a _little_ bit of tart—a _very_ little bit
gutenberg-158	Ours are all apple-tarts
gutenberg-158	You need not be afraid of unwholesome preserves here
gutenberg-158	I do not advise the custard
gutenberg-158	Goddard, what say you to _half_ a glass of wine
gutenberg-158	A _small_ half-glass, put into a tumbler of water
gutenberg-158	I do not think it could disagree with you
gutenberg-158	two_ parlours, two very good parlours, indeed
gutenberg-158	one of them quite as large as Mrs
gutenberg-158	and of her having an upper maid who had lived five-and-twenty years with her
gutenberg-158	and of Mrs
gutenberg-158	Martin’s saying as she was so fond of it, it should be called _her_ cow
gutenberg-158	Well done, Mrs
gutenberg-158	You know what you are about
gutenberg-158	And when she had come away, Mrs
gutenberg-158	Martin was so very kind as to send Mrs
gutenberg-158	Goddard a beautiful goose—the finest goose Mrs
gutenberg-158	Goddard had ever seen
gutenberg-158	Martin, I suppose, is not a man of information beyond the line of his own business
gutenberg-158	He does not read
gutenberg-158	And I know he has read the Vicar of Wakefield
gutenberg-158	He never read the Romance of the Forest, nor The Children of the Abbey
gutenberg-158	What sort of looking man is Mr
gutenberg-158	not handsome—not at all handsome
gutenberg-158	I thought him very plain at first, but I do not think him so plain now
gutenberg-158	One does not, you know, after a time
gutenberg-158	But did you never see him
gutenberg-158	He has passed you very often
gutenberg-158	The yeomanry are precisely the order of people with whom I feel I can have nothing to do
gutenberg-158	A degree or two lower, and a creditable appearance might interest me
gutenberg-158	I might hope to be useful to their families in some way or other
gutenberg-158	To be sure
gutenberg-158	It is not likely you should ever have observed him
gutenberg-158	but he knows you very well indeed—I mean by sight
gutenberg-158	I have no doubt of his being a very respectable young man
gutenberg-158	I know, indeed, that he is so, and, as such, wish him well
gutenberg-158	What do you imagine his age to be
gutenberg-158	That is too young to settle
gutenberg-158	His mother is perfectly right not to be in a hurry
gutenberg-158	Six years hence
gutenberg-158	Dear Miss Woodhouse, he would be thirty years old
gutenberg-158	Martin, I imagine, has his fortune entirely to make—cannot be at all beforehand with the world
gutenberg-158	To be sure, so it is
gutenberg-158	But they live very comfortably
gutenberg-158	They have no indoors man, else they do not want for any thing
gutenberg-158	Martin talks of taking a boy another year
gutenberg-158	I wish you may not get into a scrape, Harriet, whenever he does marry
gutenberg-158	The misfortune of your birth ought to make you particularly careful as to your associates
gutenberg-158	Yes, to be sure, I suppose there are
gutenberg-158	You understand the force of influence pretty well, Harriet
gutenberg-158	and, therefore, I say that if you should still be in this country when Mr
gutenberg-158	Not that I think Mr
gutenberg-158	Martin would ever marry any body but what had had some education—and been very well brought up
gutenberg-158	Only think of our happening to meet him
gutenberg-158	How very odd
gutenberg-158	It was quite a chance, he said, that he had not gone round by Randalls
gutenberg-158	He did not think we ever walked this road
gutenberg-158	He thought we walked towards Randalls most days
gutenberg-158	He has not been able to get the Romance of the Forest yet
gutenberg-158	So very odd we should happen to meet
gutenberg-158	Well, Miss Woodhouse, is he like what you expected
gutenberg-158	What do you think of him
gutenberg-158	Do you think him so very plain
gutenberg-158	He is very plain, undoubtedly—remarkably plain:—but that is nothing compared with his entire want of gentility
gutenberg-158	I had no right to expect much, and I did not expect much
gutenberg-158	but I had no idea that he could be so very clownish, so totally without air
gutenberg-158	I had imagined him, I confess, a degree or two nearer gentility
gutenberg-158	he is not so genteel as real gentlemen
gutenberg-158	At Hartfield, you have had very good specimens of well educated, well bred men
gutenberg-158	I should be surprized if, after seeing them, you could be in company with Mr
gutenberg-158	Do not you begin to feel that now
gutenberg-158	Were not you struck
gutenberg-158	Certainly, he is not like Mr
gutenberg-158	He has not such a fine air and way of walking as Mr
gutenberg-158	I see the difference plain enough
gutenberg-158	Knightley is so very fine a man
gutenberg-158	Knightley’s air is so remarkably good that it is not fair to compare Mr
gutenberg-158	Martin with _him
gutenberg-158	You might not see one in a hundred with _gentleman_ so plainly written as in Mr
gutenberg-158	But he is not the only gentleman you have been lately used to
gutenberg-158	What say you to Mr
gutenberg-158	Weston and Mr
gutenberg-158	Martin with either of _them
gutenberg-158	Compare their manner of carrying themselves
gutenberg-158	of being silent
gutenberg-158	You must see the difference
gutenberg-158	there is a great difference
gutenberg-158	Weston is almost an old man
gutenberg-158	Weston must be between forty and fifty
gutenberg-158	Which makes his good manners the more valuable
gutenberg-158	The older a person grows, Harriet, the more important it is that their manners should not be bad
gutenberg-158	the more glaring and disgusting any loudness, or coarseness, or awkwardness becomes
gutenberg-158	What is passable in youth is detestable in later age
gutenberg-158	Martin is now awkward and abrupt
gutenberg-158	what will he be at Mr
gutenberg-158	Weston’s time of life
gutenberg-158	There is no saying, indeed
gutenberg-158	But there may be pretty good guessing
gutenberg-158	Will he, indeed
gutenberg-158	That will be very bad
gutenberg-158	What has he to do with books
gutenberg-158	I wonder he did not remember the book
gutenberg-158	In one respect, perhaps, Mr
gutenberg-158	Elton’s manners are superior to Mr
gutenberg-158	Knightley’s or Mr
gutenberg-158	They have more gentleness
gutenberg-158	They might be more safely held up as a pattern
gutenberg-158	There is an openness, a quickness, almost a bluntness in Mr
gutenberg-158	Neither would Mr
gutenberg-158	Knightley’s downright, decided, commanding sort of manner, though it suits _him_ very well
gutenberg-158	his figure, and look, and situation in life seem to allow it
gutenberg-158	but if any young man were to set about copying him, he would not be sufferable
gutenberg-158	On the contrary, I think a young man might be very safely recommended to take Mr
gutenberg-158	Elton as a model
gutenberg-158	Elton is good-humoured, cheerful, obliging, and gentle
gutenberg-158	He seems to me to be grown particularly gentle of late
gutenberg-158	If he means any thing, it must be to please you
gutenberg-158	Did not I tell you what he said of you the other day
gutenberg-158	I do not know what your opinion may be, Mrs
gutenberg-158	of this great intimacy between Emma and Harriet Smith, but I think it a bad thing
gutenberg-158	A bad thing
gutenberg-158	Do you really think it a bad thing
gutenberg-158	I think they will neither of them do the other any good
gutenberg-158	You surprize me
gutenberg-158	I have been seeing their intimacy with the greatest pleasure
gutenberg-158	How very differently we feel
gutenberg-158	Not think they will do each other any good
gutenberg-158	This will certainly be the beginning of one of our quarrels about Emma, Mr
gutenberg-158	Knightley, I shall not allow you to be a fair judge in this case
gutenberg-158	You are so much used to live alone, that you do not know the value of a companion
gutenberg-158	I can imagine your objection to Harriet Smith
gutenberg-158	She is not the superior young woman which Emma’s friend ought to be
gutenberg-158	They will read together
gutenberg-158	She means it, I know
gutenberg-158	Emma has been meaning to read more ever since she was twelve years old
gutenberg-158	and I dare say she may have made out a very good list now
gutenberg-158	But I have done with expecting any course of steady reading from Emma
gutenberg-158	Where Miss Taylor failed to stimulate, I may safely affirm that Harriet Smith will do nothing
gutenberg-158	You never could persuade her to read half so much as you wished
gutenberg-158	You know you could not
gutenberg-158	I dare say
gutenberg-158	that I thought so _then
gutenberg-158	but since we have parted, I can never remember Emma’s omitting to do any thing I wished
gutenberg-158	There is hardly any desiring to refresh such a memory as _that
gutenberg-158	who have had no such charm thrown over my senses, must still see, hear, and remember
gutenberg-158	Emma is spoiled by being the cleverest of her family
gutenberg-158	She was always quick and assured: Isabella slow and diffident
gutenberg-158	And ever since she was twelve, Emma has been mistress of the house and of you all
gutenberg-158	In her mother she lost the only person able to cope with her
gutenberg-158	She inherits her mother’s talents, and must have been under subjection to her
gutenberg-158	I should have been sorry, Mr
gutenberg-158	Knightley, to be dependent on _your_ recommendation, had I quitted Mr
gutenberg-158	Woodhouse’s family and wanted another situation
gutenberg-158	I do not think you would have spoken a good word for me to any body
gutenberg-158	I am sure you always thought me unfit for the office I held
gutenberg-158	You are better placed _here
gutenberg-158	very fit for a wife, but not at all for a governess
gutenberg-158	But you were preparing yourself to be an excellent wife all the time you were at Hartfield
gutenberg-158	You might not give Emma such a complete education as your powers would seem to promise
gutenberg-158	and if Weston had asked me to recommend him a wife, I should certainly have named Miss Taylor
gutenberg-158	There will be very little merit in making a good wife to such a man as Mr
gutenberg-158	We will not despair, however
gutenberg-158	Weston may grow cross from the wantonness of comfort, or his son may plague him
gutenberg-158	I hope not _that
gutenberg-158	It is not likely
gutenberg-158	Knightley, do not foretell vexation from that quarter
gutenberg-158	Not I, indeed
gutenberg-158	I only name possibilities
